ID,item_cnt_month
109594,0.5
109595,1
109596,0.6
109597,0.1
109598,0.1
109599,1.7
109600,0.1
109601,0.1
109602,0.3
109603,0.1
109604,1.4
109605,1.2
109606,0.1
109607,0.2
109608,0.6
109609,0.5
109610,0.4
109611,0.4
109612,1.9
109613,1.9
109614,0.1
109615,0.1
109616,0.1
109617,0.1
109618,1
109619,0.1
109620,0.9
109621,1.1
109622,0.5
109623,2.4
109624,0.7
109625,0.7
109626,0.2
109627,1.8
109628,0.3
109629,0.9
109630,0.5
109631,0.2
109632,1.7
109633,0.1
109634,15.2
109635,0.1
109636,0.1
109637,0.2
109638,0.1
109639,1.2
109640,0.2
109641,0.2
109642,0.4
109643,0.1
109644,0.1
109645,0.1
109646,0.2
109647,0.7
109648,0.1
109649,0.2
109650,1.3
109651,1.3
109652,1.3
109653,1.6
109654,1.7
109655,1.2
109656,0.8
109657,0.4
109658,0.1
109659,6.3
109660,0.4
109661,1.2
109662,0.2
109663,0.6
109664,1.1
109665,1.1
109666,1.1
109667,2
109668,2.4
109669,0.2
109670,0.4
109671,2.3
109672,0.2
109673,0.9
109674,0.3
109675,0.5
109676,1.6
109677,1
109678,0.1
109679,0.1
109680,0.3
109681,1.3
109682,1.3
109683,0.1
109684,0.1
109685,0.2
109686,1.3
109687,3.9
109688,0.6
109689,0.3
109690,0.3
109691,0.2
109692,0.4
109693,3.2
109694,2.7
109695,0.4
109696,0.2
109697,1.1
109698,1.6
109699,1.7
109700,0.8
109701,0.8
109702,0.4
109703,0.5
109704,0.7
109705,0.1
109706,0.6
109707,0.1
109708,0.1
109709,0.6
109710,1.2
109711,1.4
109712,1.7
109713,0.1
109714,0.2
109715,0.2
109716,1.2
109717,0.5
109718,0.7
109719,0.2
109720,1.3
109721,2.5
109722,0.5
109723,10.8
109724,0.3
109725,0.2
109726,0.9
109727,0.6
109728,1.1
109729,0.5
109730,0.8
109731,0.3
109732,1
109733,0.5
109734,0.2
109735,0.2
109736,0.2
109737,0.3
109738,0.3
109739,0.1
109740,0.3
109741,0.3
109742,0.1
109743,0.5
109744,0.2
109745,0.1
109746,0.1
109747,0.1
109748,0.1
109749,0.1
109750,0.1
109751,0.2
109752,0.4
109753,0.2
109754,1.3
109755,0.3
109756,0.2
109757,0.3
109758,0.3
109759,0.4
109760,0.4
109761,0.1
109762,0.1
109763,0.2
109764,0.1
109765,0.1
109766,0.2
109767,0.1
109768,1.6
109769,0.4
109770,0.8
109771,0.1
109772,0.6
109773,1.7
109774,0.1
109775,0.1
109776,0.4
109777,0.4
109778,0.1
109779,0.5
109780,0.5
109781,0.4
109782,0.2
109783,0.4
109784,2.9
109785,0.9
109786,0.1
109787,0.6
109788,0.2
109789,0.7
109790,0.1
109791,0.1
109792,0.1
109793,0.2
109794,0.7
109795,1
109796,1.1
109797,1.8
109798,1.9
109799,0.1
109800,0.3
109801,2.8
109802,3.8
109803,0.1
109804,1.3
109805,0.4
109806,0.1
109807,2.4
109808,1.9
109809,1
109810,0.7
109811,0.3
109812,1.4
109813,0.1
109814,0.1
109815,0.3
109816,0.1
109817,0.2
109818,0.2
109819,0.4
109820,0.5
109821,8.3
109822,0.1
109823,0.4
109824,0.1
109825,3.1
109826,0.2
109827,0.5
109828,0.5
109829,0.5
109830,0.2
109831,0.2
109832,0.2
109833,0.1
109834,0.2
109835,0.3
109836,0.1
109837,0.3
109838,0.2
109839,0.2
109840,0.2
109841,0.1
109842,0.1
109843,0.1
109844,0.1
109845,0.1
109846,0.2
109847,0.3
109848,0.2
109849,0.2
109850,0.1
109851,0.1
109852,0.5
109853,1
109854,0.1
109855,0.1
109856,0.1
109857,0.6
109858,0.1
109859,0.1
109860,0.5
109861,0.1
109862,0.1
109863,0.1
109864,0.9
109865,0.1
109866,0.2
109867,0.1
109868,0.1
109869,0.2
109870,0.2
109871,0.1
109872,1.1
109873,0.1
109874,0.1
109875,0.1
109876,0.7
109877,0.1
109878,0.5
109879,0.1
109880,0.1
109881,0.2
109882,0.7
109883,0.3
109884,0.3
109885,0.2
109886,2
109887,0.6
109888,0.7
109889,0.4
109890,2.5
109891,2
109892,1.7
109893,0.3
109894,0.5
109895,0.7
109896,0.9
109897,0.1
109898,0.3
109899,0.6
109900,0.1
109901,3.3
109902,0.1
109903,0.1
109904,0.7
109905,0.1
109906,0.1
109907,1
109908,0.1
109909,0.2
109910,0.1
109911,0.1
109912,0.2
109913,1
109914,0.1
109915,0.9
109916,0.4
109917,0.1
109918,0.2
109919,0.2
109920,0.4
109921,0.1
109922,0.1
109923,0.1
109924,0.4
109925,0.1
109926,0.1
109927,0.2
109928,0.1
109929,1.5
109930,0.3
109931,0.1
109932,0.6
109933,0.4
109934,0.2
109935,0.3
109936,0.1
109937,0.1
109938,1.1
109939,0.1
109940,0.3
109941,0.7
109942,0.4
109943,0.8
109944,4.5
109945,0.7
109946,0.1
109947,0.3
109948,0.6
109949,0.8
109950,1
109951,9.8
109952,0.3
109953,0.1
109954,0.2
109955,0.9
109956,0.1
109957,0.1
109958,0.7
109959,0.2
109960,1.5
109961,0.3
109962,0.1
109963,0.3
109964,3.6
109965,0.2
109966,0.5
109967,1.1
109968,0.7
109969,0.1
109970,0.1
109971,0.1
109972,0.2
109973,0.3
109974,0.1
109975,0.7
109976,0.2
109977,1
109978,0.7
109979,0.3
109980,0.1
109981,1.8
109982,1.1
109983,0.1
109984,0.1
109985,0.2
109986,0.1
109987,0.4
109988,0.2
109989,0.1
109990,0.3
109991,1.4
109992,0.5
109993,0.1
109994,0.3
109995,0.2
109996,0.1
109997,0.5
109998,0.1
109999,1.8
110000,1.5
110001,0.1
110002,0.1
110003,1.2
110004,0.7
110005,1.1
110006,0.1
110007,0.1
110008,0.5
110009,0.1
110010,0.1
110011,1
110012,0.1
110013,1.2
110014,0.7
110015,0.4
110016,0.2
110017,2
110018,0.3
110019,0.1
110020,0.1
110021,1.1
110022,0.1
110023,0.3
110024,0.1
110025,0.1
110026,0.1
110027,0.4
110028,0.1
110029,0.2
110030,0.3
110031,0.8
110032,0.2
110033,0.1
110034,1.9
110035,0.9
110036,0.1
110037,0.1
110038,0.1
110039,0.1
110040,1.1
110041,0.1
110042,0.1
110043,0.1
110044,0.6
110045,0.2
110046,2.5
110047,0.2
110048,0.2
110049,0.2
110050,2.1
110051,2.5
110052,0.4
110053,1
110054,3.2
110055,0.6
110056,0.3
110057,1
110058,0.2
110059,10.5
110060,0.3
110061,1
110062,0.1
110063,0.2
110064,0.3
110065,1.2
110066,0.9
110067,0.4
110068,0.1
110069,0.3
110070,0.4
110071,0.2
110072,0.4
110073,0.5
110074,5.7
110075,0.3
110076,0.7
110077,0.3
110078,0.5
110079,0.1
110080,0.4
110081,0.1
110082,0.1
110083,0.6
110084,1.2
110085,1.8
110086,0.9
110087,0.1
110088,0.1
110089,0.2
110090,0.7
110091,0.1
110092,0.1
110093,0.9
110094,0.1
110095,0.3
110096,1.5
110097,0.2
110098,0.1
110099,0.2
110100,0.5
110101,0.2
110102,1.2
110103,0.1
110104,0.5
110105,0.1
110106,0.1
110107,0.1
110108,0.1
110109,0.2
110110,0.6
110111,0.1
110112,0.1
110113,0.1
110114,0.2
110115,0.2
110116,0.3
110117,0.2
110118,0.1
110119,0.2
110120,0.2
110121,0.2
110122,0.2
110123,1.6
110124,0.8
110125,0.2
110126,3.1
110127,0.1
110128,0.8
110129,0.8
110130,0.1
110131,0.2
110132,1.1
110133,0.9
110134,0.3
110135,0.5
110136,0.7
110137,0.2
110138,0.6
110139,1.9
110140,0.1
110141,0.8
110142,0.1
110143,0.2
110144,0.2
110145,0.4
110146,0.1
110147,0.1
110148,0.1
110149,0.1
110150,1
110151,0.7
110152,1.1
110153,0.5
110154,3.8
110155,0.3
110156,0.1
110157,0.6
110158,0.1
110159,0.3
110160,0.3
110161,0.2
110162,1.6
110163,0.8
110164,1.2
110165,0.4
110166,0.1
110167,0.2
110168,0.4
110169,0.2
110170,0.4
110171,0.8
110172,0.2
110173,0.1
110174,0.3
110175,0.1
110176,0.2
110177,0.3
110178,0.7
110179,0.1
110180,0.1
110181,0.1
110182,0.1
110183,0.5
110184,0.1
110185,0.2
110186,1.1
110187,0.1
110188,1.2
110189,1.1
110190,0.3
110191,0.1
110192,1
110193,0.2
110194,0.6
110195,2.5
110196,0.1
110197,3.3
110198,0.3
110199,0.1
110200,0.2
110201,0.7
110202,0.8
110203,0.8
110204,0.8
110205,0.8
110206,0.8
110207,0.8
110208,0.8
110209,0.8
110210,0.8
110211,0.8
110212,0.8
110213,0.8
110214,0.8
110215,0.1
110216,0.2
110217,1.5
110218,1.2
110219,0.4
110220,1.1
110221,1
110222,0.1
110223,0.1
110224,0.2
110225,4.2
110226,0.6
110227,0.3
110228,0.3
110229,1
110230,0.1
110231,0.1
110232,0.1
110233,0.1
110234,0.1
110235,1.6
110236,0.1
110237,0.1
110238,0.4
110239,0.2
110240,0.1
110241,0.1
110242,1.6
110243,0.2
110244,0.2
110245,0.7
110246,0.1
110247,0.2
110248,0.9
110249,0.5
110250,0.4
110251,0.4
110252,0.1
110253,0.1
110254,0.1
110255,1.3
110256,0.1
110257,0.2
110258,0.3
110259,0.4
110260,0.1
110261,0.3
110262,2.5
110263,2
110264,0.1
110265,0.2
110266,1.3
110267,0.1
110268,0.2
110269,0.1
110270,0.1
110271,0.1
110272,0.1
110273,0.4
110274,0.8
110275,0.8
110276,0.2
110277,0.9
110278,0.2
110279,0.1
110280,0.3
110281,1
110282,0.4
110283,0.9
110284,0.1
110285,0.1
110286,0.4
110287,0.1
110288,0.1
110289,0.1
110290,0.4
110291,0.3
110292,0.1
110293,0.1
110294,0.1
110295,0.1
110296,0.1
110297,0.9
110298,1.1
110299,0.3
110300,0.2
110301,0.1
110302,0.3
110303,2
110304,0.6
110305,0.4
110306,0.1
110307,0.1
110308,2
110309,0.1
110310,0.4
110311,0.1
110312,0.4
110313,0.2
110314,0.8
110315,0.8
110316,1.9
110317,0.8
110318,0.1
110319,0.2
110320,19.8
110321,0.6
110322,0.1
110323,0.7
110324,0.3
110325,0.1
110326,0.1
110327,0.6
110328,0.1
110329,1.7
110330,0.3
110331,0.3
110332,0.5
110333,0.2
110334,0.2
110335,0.2
110336,0.1
110337,0.5
110338,0.2
110339,0.5
110340,1.9
110341,0.1
110342,0.5
110343,0.4
110344,0.2
110345,2.6
110346,1.2
110347,0.1
110348,0.8
110349,0.4
110350,0.1
110351,0.2
110352,0.2
110353,0.2
110354,0.2
110355,0.1
110356,0.1
110357,0.1
110358,2
110359,0.1
110360,0.8
110361,0.1
110362,0.3
110363,0.1
110364,0.1
110365,0.2
110366,0.4
110367,0.2
110368,0.2
110369,0.4
110370,0.2
110371,0.3
110372,0.2
110373,0.1
110374,0.5
110375,0.2
110376,0.1
110377,0.4
110378,0.7
110379,0.9
110380,0.9
110381,0.1
110382,6.1
110383,6.1
110384,6.1
110385,6.1
110386,6.1
110387,0.2
110388,0.5
110389,0.1
110390,0.2
110391,0.3
110392,0.3
110393,0.3
110394,0.3
110395,0.6
110396,0.3
110397,0.1
110398,0.1
110399,0.4
110400,0.1
110401,0.1
110402,0.1
110403,0.1
110404,6.1
110405,0.1
110406,0.1
110407,0.3
110408,4.8
110409,0.5
110410,0.1
110411,0.3
110412,0.3
110413,0.1
110414,0.1
110415,0.1
110416,0.9
110417,0.9
110418,0.1
110419,0.1
110420,1.3
110421,0.6
110422,0.4
110423,0.1
110424,0.9
110425,1.4
110426,0.3
110427,0.2
110428,0.1
110429,0.5
110430,0.5
110431,0.2
110432,0.2
110433,0.1
110434,0.1
110435,0.2
110436,0.2
110437,0.7
110438,0.1
110439,0.1
110440,0.1
110441,0.7
110442,0.2
110443,0.1
110444,0.1
110445,1
110446,0.1
110447,1.7
110448,0.1
110449,0.1
110450,0.1
110451,0.1
110452,0.2
110453,0.1
110454,0.1
110455,0.3
110456,0.4
110457,0.4
110458,0.4
110459,0.1
110460,0.1
110461,1.3
110462,1.2
110463,0.1
110464,0.1
110465,0.1
110466,0.4
110467,0.8
110468,1
110469,0.9
110470,0.2
110471,0.4
110472,0.5
110473,0.2
110474,0.3
110475,0.4
110476,0.5
110477,0.8
110478,0.4
110479,0.3
110480,0.1
110481,0.4
110482,0.1
110483,0.1
110484,0.5
110485,8
110486,0.6
110487,0.1
110488,0.1
110489,1.1
110490,0.1
110491,0.8
110492,0.8
110493,0.8
110494,0.1
110495,0.1
110496,0.1
110497,0.1
110498,0.1
110499,0.1
110500,0.3
110501,0.1
110502,0.5
110503,0.1
110504,0.1
110505,3.9
110506,0.1
110507,0.1
110508,2.4
110509,0.8
110510,0.1
110511,0.2
110512,0.2
110513,0.1
110514,0.1
110515,0.5
110516,0.4
110517,0.1
110518,0.1
110519,0.1
110520,0.4
110521,0.4
110522,0.4
110523,0.1
110524,3
110525,2.7
110526,0.1
110527,0.1
110528,0.3
110529,6.6
110530,3.8
110531,1.1
110532,0.2
110533,1.5
110534,0.9
110535,0.2
110536,0.1
110537,0.3
110538,0.3
110539,0.3
110540,0.4
110541,1.2
110542,0.1
110543,0.8
110544,1.1
110545,1.2
110546,0.6
110547,0.4
110548,0.5
110549,0.1
110550,0.1
110551,0.1
110552,2
110553,0.2
110554,0.1
110555,0.2
110556,0.5
110557,0.2
110558,0.4
110559,0.1
110560,1.9
110561,0.1
110562,0.1
110563,0.1
110564,0.1
110565,0.1
110566,0.5
110567,0.4
110568,0.7
110569,0.1
110570,0.1
110571,0.1
110572,0.6
110573,0.7
110574,0.1
110575,0.2
110576,0.4
110577,0.1
110578,0.4
110579,0.5
110580,0.4
110581,0.1
110582,0.2
110583,1.3
110584,0.9
110585,0.3
110586,0.3
110587,0.5
110588,0.2
110589,4.2
110590,0.2
110591,0.3
110592,0.5
110593,1.3
110594,0.2
110595,0.7
110596,0.7
110597,0.7
110598,0.1
110599,0.5
110600,0.5
110601,0.1
110602,0.1
110603,0.1
110604,0.3
110605,0.1
110606,0.4
110607,1.7
110608,1.3
110609,0.3
110610,0.4
110611,0.4
110612,1
110613,0.1
110614,0.5
110615,0.8
110616,2.7
110617,0.7
110618,1
110619,0.1
110620,0.1
110621,0.1
110622,0.1
110623,0.1
110624,0.1
110625,0.4
110626,0.1
110627,0.2
110628,0.2
110629,0.2
110630,0.2
110631,0.4
110632,0.1
110633,0.2
110634,0.2
110635,0.1
110636,0.1
110637,0.1
110638,0.1
110639,0.1
110640,0.1
110641,0.1
110642,0.1
110643,0.2
110644,0.2
110645,0.2
110646,0.4
110647,1.3
110648,0.1
110649,0.3
110650,0.5
110651,0.2
110652,0.2
110653,0.1
110654,0.1
110655,1.7
110656,0.8
110657,0.9
110658,0.3
110659,0.4
110660,0.2
110661,0.4
110662,0.1
110663,0.3
110664,0.1
110665,0.1
110666,0.1
110667,0.1
110668,0.1
110669,0.1
110670,0.4
110671,0.1
110672,0.1
110673,0.6
110674,0.4
110675,0.7
110676,0.1
110677,0.1
110678,0.1
110679,0.1
110680,0.4
110681,0.2
110682,0.3
110683,0.4
110684,0.1
110685,0.6
110686,0.6
110687,0.3
110688,0.2
110689,0.2
110690,1.4
110691,0.2
110692,1.1
110693,0.3
110694,0.1
110695,1.4
110696,1
110697,1.1
110698,0.2
110699,1.2
110700,0.3
110701,0.2
110702,0.2
110703,0.2
110704,1.1
110705,0.1
110706,2.2
110707,0.1
110708,0.2
110709,0.1
110710,0.1
110711,0.1
110712,0.1
110713,0.1
110714,0.1
110715,0.1
110716,0.1
110717,0.3
110718,0.2
110719,0.1
110720,0.6
110721,0.1
110722,0.1
110723,0.2
110724,0.3
110725,0.5
110726,0.5
110727,0.5
110728,0.1
110729,0.1
110730,0.1
110731,0.1
110732,0.1
110733,0.1
110734,0.1
110735,0.1
110736,0.1
110737,0.1
110738,0.5
110739,0.1
110740,0.1
110741,0.1
110742,0.3
110743,0.1
110744,0.1
110745,0.1
110746,0.2
110747,0.7
110748,0.7
110749,0.7
110750,0.7
110751,0.4
110752,0.1
110753,0.2
110754,0.1
110755,0.1
110756,0.5
110757,0.2
110758,0.2
110759,0.1
110760,0.3
110761,0.3
110762,0.9
110763,1.2
110764,0.1
110765,0.3
110766,0.1
110767,0.7
110768,0.3
110769,0.2
110770,0.5
110771,0.1
110772,0.3
110773,2.1
110774,0.2
110775,0.8
110776,0.6
110777,1
110778,0.1
110779,0.1
110780,0.1
110781,0.1
110782,0.2
110783,0.5
110784,0.1
110785,0.1
110786,1.2
110787,0.2
110788,0.2
110789,0.7
110790,0.2
110791,0.3
110792,1.4
110793,0.1
110794,0.6
110795,0.2
110796,0.2
110797,0.4
110798,0.2
110799,0.6
110800,0.4
110801,0.9
110802,0.2
110803,0.1
110804,0.9
110805,0.1
110806,0.1
110807,1.5
110808,0.3
110809,0.3
110810,0.1
110811,0.5
110812,0.3
110813,0.3
110814,0.9
110815,0.6
110816,7.3
110817,0.2
110818,0.7
110819,2.9
110820,0.3
110821,0.8
110822,0.1
110823,1.4
110824,0.9
110825,0.1
110826,0.3
110827,0.4
110828,0.2
110829,0.2
110830,0.1
110831,0.1
110832,0.2
110833,1.5
110834,0.1
110835,0.1
110836,4.2
110837,0.4
110838,0.4
110839,0.2
110840,0.5
110841,0.2
110842,0.2
110843,0.1
110844,0.2
110845,0.6
110846,0.3
110847,1.9
110848,0.6
110849,0.1
110850,0.1
110851,0.4
110852,0.4
110853,2
110854,0.2
110855,0.1
110856,0.1
110857,0.1
110858,0.2
110859,0.6
110860,0.1
110861,0.4
110862,1.2
110863,0.2
110864,0.3
110865,0.6
110866,0.8
110867,0.2
110868,0.2
110869,0.3
110870,0.1
110871,0.4
110872,0.1
110873,0.1
110874,0.3
110875,0.2
110876,0.2
110877,2
110878,0.1
110879,1
110880,0.1
110881,0.1
110882,0.6
110883,0.1
110884,0.1
110885,0.1
110886,0.1
110887,0.3
110888,0.2
110889,0.6
110890,0.1
110891,0.1
110892,0.1
110893,0.1
110894,0.1
110895,0.1
110896,0.2
110897,0.1
110898,0.1
110899,1.4
110900,0.1
110901,0.2
110902,9.3
110903,0.3
110904,0.3
110905,0.1
110906,0.1
110907,0.2
110908,0.4
110909,0.2
110910,0.2
110911,0.8
110912,0.2
110913,0.3
110914,0.5
110915,1.7
110916,0.1
110917,0.1
110918,0.1
110919,1.6
110920,0.1
110921,0.1
110922,0.5
110923,0.2
110924,0.3
110925,0.3
110926,0.1
110927,0.1
110928,0.9
110929,0.1
110930,0.2
110931,0.2
110932,0.1
110933,0.2
110934,0.7
110935,0.1
110936,0.7
110937,0.4
110938,0.1
110939,0.2
110940,0.6
110941,2.3
110942,1.2
110943,0.7
110944,0.3
110945,0.4
110946,0.6
110947,0.3
110948,0.1
110949,0.9
110950,0.5
110951,0.1
110952,0.2
110953,0.1
110954,0.1
110955,1.2
110956,0.4
110957,0.1
110958,1.1
110959,0.3
110960,0.3
110961,0.9
110962,0.1
110963,0.1
110964,0.1
110965,0.1
110966,0.9
110967,0.1
110968,0.6
110969,0.4
110970,0.1
110971,0.2
110972,0.2
110973,0.1
110974,0.1
110975,0.1
110976,0.5
110977,0.5
110978,0.8
110979,2.5
110980,0.7
110981,0.1
110982,0.1
110983,0.1
110984,0.2
110985,0.2
110986,0.1
110987,0.1
110988,0.1
110989,0.2
110990,0.1
110991,0.9
110992,0.1
110993,0.8
110994,0.1
110995,0.1
110996,0.5
110997,0.2
110998,0.3
110999,0.4
111000,0.7
111001,0.2
111002,0.1
111003,0.4
111004,0.9
111005,0.5
111006,0.8
111007,0.1
111008,0.1
111009,0.2
111010,0.1
111011,0.2
111012,0.2
111013,0.1
111014,0.8
111015,0.6
111016,0.4
111017,0.1
111018,0.2
111019,0.7
111020,9.6
111021,2.6
111022,0.3
111023,0.1
111024,0.2
111025,0.5
111026,0.2
111027,0.3
111028,0.8
111029,0.5
111030,0.1
111031,0.1
111032,0.2
111033,0.1
111034,0.6
111035,0.1
111036,0.2
111037,2.4
111038,0.3
111039,0.1
111040,0.4
111041,1.4
111042,0.4
111043,3.8
111044,0.3
111045,8
111046,0.3
111047,0.8
111048,1.2
111049,0.1
111050,0.3
111051,0.8
111052,0.1
111053,0.4
111054,0.2
111055,0.4
111056,0.5
111057,0.4
111058,0.8
111059,0.2
111060,0.2
111061,1.1
111062,0.6
111063,0.1
111064,0.7
111065,0.1
111066,0.2
111067,0.4
111068,0.1
111069,0.7
111070,0.2
111071,0.4
111072,0.1
111073,0.3
111074,0.7
111075,0.3
111076,0.8
111077,0.1
111078,0.1
111079,0.4
111080,4.7
111081,0.2
111082,1.2
111083,2.7
111084,0.1
111085,0.5
111086,0.4
111087,0.1
111088,0.4
111089,0.8
111090,1.4
111091,0.1
111092,0.1
111093,3.8
111094,0.2
111095,1.1
111096,0.1
111097,0.2
111098,0.1
111099,0.1
111100,0.1
111101,0.6
111102,0.1
111103,0.4
111104,0.1
111105,0.5
111106,0.2
111107,0.6
111108,0.7
111109,0.2
111110,0.5
111111,0.1
111112,0.1
111113,0.1
111114,0.1
111115,1.8
111116,0.1
111117,0.2
111118,0.5
111119,0.8
111120,0.3
111121,1
111122,0.5
111123,0.1
111124,0.1
111125,0.1
111126,1.5
111127,0.1
111128,1.9
111129,1.1
111130,0.8
111131,1.2
111132,0.1
111133,0.1
111134,9
111135,0.1
111136,0.6
111137,0.1
111138,0.3
111139,0.1
111140,0.7
111141,0.1
111142,0.2
111143,0.1
111144,0.7
111145,0.4
111146,0.3
111147,0.3
111148,1
111149,0.6
111150,0.1
111151,0.6
111152,0.7
111153,0.1
111154,0.1
111155,0.2
111156,0.1
111157,0.1
111158,12.7
111159,0.1
111160,0.4
111161,1.7
111162,0.6
111163,1.2
111164,0.2
111165,0.1
111166,0.1
111167,0.1
111168,8
111169,0.1
111170,0.1
111171,0.1
111172,0.5
111173,0.1
111174,0.2
111175,0.2
111176,0.1
111177,0.1
111178,1.4
111179,2.6
111180,0.2
111181,1.1
111182,0.6
111183,0.1
111184,0.3
111185,0.1
111186,0.2
111187,0.7
111188,1
111189,0.1
111190,0.1
111191,1.7
111192,0.2
111193,0.6
111194,0.1
111195,1
111196,0.5
111197,0.1
111198,0.1
111199,1.1
111200,0.4
111201,0.5
111202,0.1
111203,0.4
111204,0.1
111205,0.2
111206,0.6
111207,0.4
111208,1.7
111209,2.8
111210,1.5
111211,0.2
111212,0.7
111213,0.5
111214,0.1
111215,0.3
111216,0.1
111217,0.1
111218,0.2
111219,0.2
111220,0.7
111221,0.9
111222,0.8
111223,0.8
111224,0.4
111225,0.3
111226,0.1
111227,0.1
111228,0.5
111229,0.1
111230,0.3
111231,0.1
111232,0.1
111233,0.5
111234,0.3
111235,0.2
111236,0.1
111237,0.1
111238,0.2
111239,0.4
111240,0.3
111241,0.1
111242,1.4
111243,0.7
111244,0.2
111245,0.1
111246,0.1
111247,0.1
111248,0.5
111249,0.1
111250,0.5
111251,0.7
111252,0.1
111253,0.2
111254,0.1
111255,0.4
111256,0.7
111257,0.2
111258,0.1
111259,0.2
111260,0.2
111261,0.1
111262,0.1
111263,0.1
111264,0.1
111265,0.1
111266,0.2
111267,0.1
111268,0.1
111269,0.1
111270,0.1
111271,0.1
111272,0.2
111273,0.4
111274,0.4
111275,0.4
111276,0.2
111277,0.2
111278,0.3
111279,0.1
111280,0.4
111281,0.2
111282,0.3
111283,0.1
111284,3.1
111285,0.4
111286,0.1
111287,0.2
111288,0.1
111289,0.4
111290,0.1
111291,0.2
111292,0.2
111293,1.2
111294,0.1
111295,0.1
111296,0.5
111297,0.8
111298,0.5
111299,0.1
111300,0.2
111301,0.2
111302,0.2
111303,0.2
111304,0.1
111305,0.6
111306,2.4
111307,2.4
111308,0.5
111309,0.2
111310,0.3
111311,0.2
111312,0.2
111313,0.1
111314,0.7
111315,0.2
111316,0.4
111317,0.1
111318,0.2
111319,0.4
111320,0.3
111321,0.2
111322,0.3
111323,0.2
111324,2.3
111325,0.5
111326,0.4
111327,0.4
111328,0.2
111329,0.5
111330,0.1
111331,0.5
111332,0.1
111333,0.1
111334,0.1
111335,0.1
111336,0.3
111337,0.1
111338,0.6
111339,0.1
111340,0.9
111341,0.1
111342,0.2
111343,1.2
111344,0.1
111345,0.1
111346,0.1
111347,0.4
111348,0.5
111349,0.1
111350,0.1
111351,0.1
111352,0.4
111353,0.4
111354,0.2
111355,0.1
111356,0.3
111357,0.3
111358,0.4
111359,0.5
111360,0.5
111361,0.2
111362,3.9
111363,0.5
111364,0.2
111365,0.4
111366,1.2
111367,1.9
111368,2.4
111369,0.6
111370,0.4
111371,1.5
111372,0.1
111373,2.2
111374,0.8
111375,3.8
111376,0.2
111377,0.5
111378,0.2
111379,2.1
111380,0.1
111381,0.3
111382,0.3
111383,0.1
111384,0.3
111385,0.8
111386,1.3
111387,0.3
111388,0.1
111389,0.1
111390,4.4
111391,0.5
111392,0.1
111393,0.3
111394,0.1
111395,2.6
111396,2.6
111397,0.6
111398,0.3
111399,0.9
111400,0.2
111401,1.5
111402,0.1
111403,0.9
111404,0.1
111405,0.1
111406,0.1
111407,0.1
111408,0.1
111409,0.1
111410,0.1
111411,1.2
111412,0.8
111413,0.8
111414,0.2
111415,0.2
111416,0.4
111417,2.2
111418,0.3
111419,0.8
111420,0.8
111421,0.1
111422,0.1
111423,0.1
111424,0.1
111425,1.6
111426,1.6
111427,0.9
111428,0.4
111429,0.4
111430,0.4
111431,1.2
111432,0.2
111433,0.3
111434,0.9
111435,0.9
111436,0.9
111437,0.5
111438,0.5
111439,0.5
111440,0.6
111441,0.5
111442,0.1
111443,0.4
111444,0.4
111445,0.2
111446,0.1
111447,0.1
111448,0.1
111449,0.5
111450,1.1
111451,1.1
111452,1.4
111453,0.4
111454,0.4
111455,0.1
111456,1.4
111457,1.4
111458,1.4
111459,0.1
111460,2.1
111461,0.7
111462,0.1
111463,0.8
111464,0.2
111465,0.2
111466,3.5
111467,3.5
111468,3.5
111469,0.1
111470,0.1
111471,0.3
111472,0.3
111473,0.3
111474,0.2
111475,0.1
111476,0.1
111477,0.5
111478,0.5
111479,5.2
111480,5.2
111481,2.7
111482,0.5
111483,0.1
111484,0.1
111485,0.2
111486,0.2
111487,0.2
111488,0.1
111489,0.1
111490,3.3
111491,0.1
111492,0.1
111493,0.7
111494,3.5
111495,2.4
111496,0.3
111497,0.1
111498,0.5
111499,4
111500,4.3
111501,0.9
111502,1.4
111503,1.5
111504,0.2
111505,0.2
111506,0.1
111507,0.2
111508,1
111509,6.8
111510,0.1
111511,0.1
111512,3.7
111513,3.7
111514,3.7
111515,3.5
111516,6.8
111517,6.8
111518,0.9
111519,0.8
111520,1.3
111521,3.5
111522,3.5
111523,1.2
111524,0.1
111525,0.6
111526,0.6
111527,0.1
111528,0.2
111529,1.1
111530,0.4
111531,0.1
111532,1
111533,0.3
111534,0.4
111535,2.8
111536,2.8
111537,2.8
111538,0.8
111539,0.9
111540,0.1
111541,0.1
111542,0.1
111543,1
111544,0.4
111545,4
111546,0.6
111547,0.3
111548,0.4
111549,0.5
111550,0.5
111551,0.5
111552,4
111553,4
111554,4
111555,0.4
111556,0.1
111557,0.8
111558,0.6
111559,0.3
111560,4
111561,1.1
111562,0.2
111563,0.1
111564,3.4
111565,0.2
111566,0.3
111567,0.8
111568,0.8
111569,1.2
111570,0.9
111571,6.1
111572,6.1
111573,0.3
111574,6.1
111575,6.1
111576,6.1
111577,6.1
111578,0.3
111579,0.3
111580,0.2
111581,0.8
111582,0.2
111583,0.8
111584,0.8
111585,0.2
111586,0.2
111587,0.2
111588,0.3
111589,3.9
111590,3.9
111591,3.9
111592,0.1
111593,0.2
111594,0.1
111595,0.1
111596,0.1
111597,0.1
111598,0.1
111599,1.9
111600,1.9
111601,1
111602,0.5
111603,0.1
111604,1.9
111605,0.1
111606,1.9
111607,0.4
